variables=x1, x2, respond
0.55 -0.7 100.703
0.55 -0.65 90.9281
0.55 -0.6 81.6531
0.55 -0.55 72.8781
0.55 -0.5 64.6031
0.55 -0.45 56.8281
0.55 -0.4 49.5531
0.55 -0.35 42.7781
0.55 -0.3 36.5031
0.55 -0.25 30.7281
0.55 -0.2 25.4531
0.55 -0.15 20.6781
0.55 -0.1 16.4031
0.55 -0.05 12.6281
0.55 1.20737e-15 9.35313
0.55 0.05 6.57813
0.55 0.1 4.30313
0.55 0.15 2.52813
0.55 0.2 1.25313
0.55 0.25 0.478125
0.55 0.3 0.203125
0.55 0.35 0.428125
0.55 0.4 1.15312
0.55 0.45 2.37812
0.55 0.5 4.10312
0.55 0.55 6.32812
0.55 0.6 9.05312
0.55 0.65 12.2781
0.55 0.7 16.0031
0.55 0.75 20.2281
0.55 0.8 24.9531
0.55 0.85 30.1781
0.55 0.9 35.9031
0.55 0.95 42.1281
0.55 1 48.8531
0.55 1.05 56.0781
0.55 1.1 63.8031
0.55 1.15 72.0281
0.55 1.2 80.7531
0.55 1.25 89.9781
0.55 1.3 99.7031
0.55 1.35 109.928
0.55 1.4 120.653
0.55 1.45 131.878
0.55 1.5 143.603
0.55 1.55 155.828
0.55 1.6 168.553
0.55 1.65 181.778
0.55 1.7 195.503
0.55 1.75 209.728
0.55 1.8 224.453
0.55 1.85 239.678
0.55 1.9 255.403
0.55 1.95 271.628
0.55 2 288.353
0.6 -2 557.12
0.6 -1.95 533.77
0.6 -1.9 510.92
0.6 -1.85 488.57
0.6 -1.8 466.72
0.6 -1.75 445.37
0.6 -1.7 424.52
0.6 -1.65 404.17
0.6 -1.6 384.32
0.6 -1.55 364.97
0.6 -1.5 346.12
0.6 -1.45 327.77
0.6 -1.4 309.92
0.6 -1.35 292.57
0.6 -1.3 275.72
0.6 -1.25 259.37
0.6 -1.2 243.52
0.6 -1.15 228.17
0.6 -1.1 213.32
0.6 -1.05 198.97
0.6 -1 185.12
0.6 -0.95 171.77
0.6 -0.9 158.92
0.6 -0.85 146.57
0.6 -0.8 134.72
0.6 -0.75 123.37
0.6 -0.7 112.52
0.6 -0.65 102.17
0.6 -0.6 92.32
0.6 -0.55 82.97
0.6 -0.5 74.12
0.6 -0.45 65.77
0.6 -0.4 57.92
0.6 -0.35 50.57
0.6 -0.3 43.72
0.6 -0.25 37.37
0.6 -0.2 31.52
0.6 -0.15 26.17
0.6 -0.1 21.32
0.6 -0.05 16.97
0.6 1.20737e-15 13.12
0.6 0.05 9.77
0.6 0.1 6.92
0.6 0.15 4.57
0.6 0.2 2.72
0.6 0.25 1.37
0.6 0.3 0.52
0.6 0.35 0.17
0.6 0.4 0.32
0.6 0.45 0.97
0.6 0.5 2.12
0.6 0.55 3.77
0.6 0.6 5.92
0.6 0.65 8.57
0.6 0.7 11.72
0.6 0.75 15.37
0.6 0.8 19.52
0.6 0.85 24.17
0.6 0.9 29.32
0.6 0.95 34.97
0.6 1 41.12
0.6 1.05 47.77
0.6 1.1 54.92
0.6 1.15 62.57
0.6 1.2 70.72
0.6 1.25 79.37
0.6 1.3 88.52
0.6 1.35 98.17
0.6 1.4 108.32
0.6 1.45 118.97
0.6 1.5 130.12
0.6 1.55 141.77
0.6 1.6 153.92
0.6 1.65 166.57
0.6 1.7 179.72
0.6 1.75 193.37
0.6 1.8 207.52
0.6 1.85 222.17
0.6 1.9 237.32
0.6 1.95 252.97
0.6 2 269.12
0.65 -2 586.973
0.65 -1.95 562.998
0.65 -1.9 539.523
0.65 -1.85 516.548
0.65 -1.8 494.073
0.65 -1.75 472.098
0.65 -1.7 450.623
0.65 -1.65 429.648
0.65 -1.6 409.173
0.65 -1.55 389.198
0.65 -1.5 369.723
0.65 -1.45 350.748
0.65 -1.4 332.273
0.65 -1.35 314.298
0.65 -1.3 296.823
0.65 -1.25 279.848
0.65 -1.2 263.373
0.65 -1.15 247.398
0.65 -1.1 231.923
0.65 -1.05 216.948
0.65 -1 202.473
0.65 -0.95 188.498
0.65 -0.9 175.023
0.65 -0.85 162.048
0.65 -0.8 149.573
0.65 -0.75 137.598
0.65 -0.7 126.123
0.65 -0.65 115.148
0.65 -0.6 104.673
0.65 -0.55 94.6981
0.65 -0.5 85.2231
0.65 -0.45 76.2481
0.65 -0.4 67.7731
0.65 -0.35 59.7981
0.65 -0.3 52.3231
0.65 -0.25 45.3481
0.65 -0.2 38.8731
0.65 -0.15 32.8981
0.65 -0.1 27.4231
0.65 -0.05 22.4481
0.65 1.20737e-15 17.9731
0.65 0.05 13.9981
0.65 0.1 10.5231
0.65 0.15 7.54813
0.65 0.2 5.07313
0.65 0.25 3.09813
0.65 0.3 1.62313
0.65 0.35 0.648125
0.65 0.4 0.173125
0.65 0.45 0.198125
0.65 0.5 0.723125
0.65 0.55 1.74812
0.65 0.6 3.27312
0.65 0.65 5.29812
0.65 0.7 7.82312
0.65 0.75 10.8481
0.65 0.8 14.3731
0.65 0.85 18.3981
0.65 0.9 22.9231
0.65 0.95 27.9481
0.65 1 33.4731
0.65 1.05 39.4981
0.65 1.1 46.0231
0.65 1.15 53.0481
0.65 1.2 60.5731
0.65 1.25 68.5981
0.65 1.3 77.1231
0.65 1.35 86.1481
0.65 1.4 95.6731
0.65 1.45 105.698
0.65 1.5 116.223
0.65 1.55 127.248
0.65 1.6 138.773
0.65 1.65 150.798
0.65 1.7 163.323
0.65 1.75 176.348
0.65 1.8 189.873
0.65 1.85 203.898
0.65 1.9 218.423
0.65 1.95 233.448
0.65 2 248.973
0.7 -2 620.1
0.7 -1.95 595.45
0.7 -1.9 571.3
0.7 -1.85 547.65
0.7 -1.8 524.5
0.7 -1.75 501.85
0.7 -1.7 479.7
0.7 -1.65 458.05
0.7 -1.6 436.9
0.7 -1.55 416.25
0.7 -1.5 396.1
0.7 -1.45 376.45
0.7 -1.4 357.3
0.7 -1.35 338.65
0.7 -1.3 320.5
0.7 -1.25 302.85
0.7 -1.2 285.7
0.7 -1.15 269.05
0.7 -1.1 252.9
0.7 -1.05 237.25
0.7 -1 222.1
0.7 -0.95 207.45
0.7 -0.9 193.3
0.7 -0.85 179.65
0.7 -0.8 166.5
0.7 -0.75 153.85
0.7 -0.7 141.7
0.7 -0.65 130.05
0.7 -0.6 118.9
0.7 -0.55 108.25
0.7 -0.5 98.1
0.7 -0.45 88.45
0.7 -0.4 79.3
0.7 -0.35 70.65
0.7 -0.3 62.5
0.7 -0.25 54.85
0.7 -0.2 47.7
0.7 -0.15 41.05
0.7 -0.1 34.9
0.7 -0.05 29.25
0.7 1.20737e-15 24.1
0.7 0.05 19.45
0.7 0.1 15.3
0.7 0.15 11.65
0.7 0.2 8.5
0.7 0.25 5.85
0.7 0.3 3.7
0.7 0.35 2.05
0.7 0.4 0.9
0.7 0.45 0.25
0.7 0.5 0.1
0.7 0.55 0.45
0.7 0.6 1.3
0.7 0.65 2.65
0.7 0.7 4.5
0.7 0.75 6.85
0.7 0.8 9.7
0.7 0.85 13.05
0.7 0.9 16.9
0.7 0.95 21.25
0.7 1 26.1
0.7 1.05 31.45
0.7 1.1 37.3
0.7 1.15 43.65
0.7 1.2 50.5
0.7 1.25 57.85
0.7 1.3 65.7
0.7 1.35 74.05
0.7 1.4 82.9
0.7 1.45 92.25
0.7 1.5 102.1
0.7 1.55 112.45
0.7 1.6 123.3
0.7 1.65 134.65
0.7 1.7 146.5
0.7 1.75 158.85
0.7 1.8 171.7
0.7 1.85 185.05
0.7 1.9 198.9
0.7 1.95 213.25
0.7 2 228.1
0.75 -2 656.703
0.75 -1.95 631.328
0.75 -1.9 606.453
0.75 -1.85 582.078
0.75 -1.8 558.203
0.75 -1.75 534.828
0.75 -1.7 511.953
0.75 -1.65 489.578
0.75 -1.6 467.703
0.75 -1.55 446.328
0.75 -1.5 425.453
0.75 -1.45 405.078
0.75 -1.4 385.203
0.75 -1.35 365.828
0.75 -1.3 346.953
0.75 -1.25 328.578
0.75 -1.2 310.703
0.75 -1.15 293.328
0.75 -1.1 276.453
0.75 -1.05 260.078
0.75 -1 244.203
0.75 -0.95 228.828
0.75 -0.9 213.953
0.75 -0.85 199.578
0.75 -0.8 185.703
0.75 -0.75 172.328
0.75 -0.7 159.453
0.75 -0.65 147.078
0.75 -0.6 135.203
0.75 -0.55 123.828
0.75 -0.5 112.953
0.75 -0.45 102.578
0.75 -0.4 92.7031
0.75 -0.35 83.3281
0.75 -0.3 74.4531
0.75 -0.25 66.0781
0.75 -0.2 58.2031
0.75 -0.15 50.8281
0.75 -0.1 43.9531
0.75 -0.05 37.5781
0.75 1.20737e-15 31.7031
0.75 0.05 26.3281
0.75 0.1 21.4531
0.75 0.15 17.0781
0.75 0.2 13.2031
0.75 0.25 9.82813
0.75 0.3 6.95313
0.75 0.35 4.57813
0.75 0.4 2.70313
0.75 0.45 1.32813
0.75 0.5 0.453125
0.75 0.55 0.078125
0.75 0.6 0.203125
0.75 0.65 0.828125
0.75 0.7 1.95312
0.75 0.75 3.57812
0.75 0.8 5.70312
0.75 0.85 8.32812
0.75 0.9 11.4531
0.75 0.95 15.0781
0.75 1 19.2031
0.75 1.05 23.8281
0.75 1.1 28.9531
0.75 1.15 34.5781
0.75 1.2 40.7031
0.75 1.25 47.3281
0.75 1.3 54.4531
0.75 1.35 62.0781
0.75 1.4 70.2031
0.75 1.45 78.8281
0.75 1.5 87.9531
0.75 1.55 97.5781
0.75 1.6 107.703
0.75 1.65 118.328
0.75 1.7 129.453
0.75 1.75 141.078
0.75 1.8 153.203
0.75 1.85 165.828
0.75 1.9 178.953
0.75 1.95 192.578
0.75 2 206.703
0.8 -2 697
0.8 -1.95 670.85
0.8 -1.9 645.2
0.8 -1.85 620.05
0.8 -1.8 595.4
0.8 -1.75 571.25
0.8 -1.7 547.6
0.8 -1.65 524.45
0.8 -1.6 501.8
0.8 -1.55 479.65
0.8 -1.5 458
0.8 -1.45 436.85
0.8 -1.4 416.2
0.8 -1.35 396.05
0.8 -1.3 376.4
0.8 -1.25 357.25
0.8 -1.2 338.6
0.8 -1.15 320.45
0.8 -1.1 302.8
0.8 -1.05 285.65
0.8 -1 269
0.8 -0.95 252.85
0.8 -0.9 237.2
0.8 -0.85 222.05
0.8 -0.8 207.4
0.8 -0.75 193.25
0.8 -0.7 179.6
0.8 -0.65 166.45
0.8 -0.6 153.8
0.8 -0.55 141.65
0.8 -0.5 130
0.8 -0.45 118.85
0.8 -0.4 108.2
0.8 -0.35 98.05
0.8 -0.3 88.4
0.8 -0.25 79.25
0.8 -0.2 70.6
0.8 -0.15 62.45
0.8 -0.1 54.8
0.8 -0.05 47.65
0.8 1.20737e-15 41
0.8 0.05 34.85
0.8 0.1 29.2
0.8 0.15 24.05
0.8 0.2 19.4
0.8 0.25 15.25
0.8 0.3 11.6
0.8 0.35 8.45
0.8 0.4 5.8
0.8 0.45 3.65
0.8 0.5 2
0.8 0.55 0.85
0.8 0.6 0.2
0.8 0.65 0.05
0.8 0.7 0.4
0.8 0.75 1.25
0.8 0.8 2.6
0.8 0.85 4.45
0.8 0.9 6.8
0.8 0.95 9.65
0.8 1 13
0.8 1.05 16.85
0.8 1.1 21.2
0.8 1.15 26.05
0.8 1.2 31.4
0.8 1.25 37.25
0.8 1.3 43.6
0.8 1.35 50.45
0.8 1.4 57.8
0.8 1.45 65.65
0.8 1.5 74
0.8 1.55 82.85
0.8 1.6 92.2
0.8 1.65 102.05
0.8 1.7 112.4
0.8 1.75 123.25
0.8 1.8 134.6
0.8 1.85 146.45
0.8 1.9 158.8
0.8 1.95 171.65
0.8 2 185
0.85 -2 741.223
0.85 -1.95 714.248
0.85 -1.9 687.773
0.85 -1.85 661.798
0.85 -1.8 636.323
0.85 -1.75 611.348
0.85 -1.7 586.873
0.85 -1.65 562.898
0.85 -1.6 539.423
0.85 -1.55 516.448
0.85 -1.5 493.973
0.85 -1.45 471.998
0.85 -1.4 450.523
0.85 -1.35 429.548
0.85 -1.3 409.073
0.85 -1.25 389.098
0.85 -1.2 369.623
0.85 -1.15 350.648
0.85 -1.1 332.173
0.85 -1.05 314.198
0.85 -1 296.723
0.85 -0.95 279.748
0.85 -0.9 263.273
0.85 -0.85 247.298
0.85 -0.8 231.823
0.85 -0.75 216.848
0.85 -0.7 202.373
0.85 -0.65 188.398
0.85 -0.6 174.923
0.85 -0.55 161.948
0.85 -0.5 149.473
0.85 -0.45 137.498
0.85 -0.4 126.023
0.85 -0.35 115.048
0.85 -0.3 104.573
0.85 -0.25 94.5981
0.85 -0.2 85.1231
0.85 -0.15 76.1481
0.85 -0.1 67.6731
0.85 -0.05 59.6981
0.85 1.20737e-15 52.2231
0.85 0.05 45.2481
0.85 0.1 38.7731
0.85 0.15 32.7981
0.85 0.2 27.3231
0.85 0.25 22.3481
0.85 0.3 17.8731
0.85 0.35 13.8981
0.85 0.4 10.4231
0.85 0.45 7.44813
0.85 0.5 4.97313
0.85 0.55 2.99813
0.85 0.6 1.52313
0.85 0.65 0.548125
0.85 0.7 0.073125
0.85 0.75 0.098125
0.85 0.8 0.623125
0.85 0.85 1.64812
0.85 0.9 3.17312
0.85 0.95 5.19812
0.85 1 7.72312
0.85 1.05 10.7481
0.85 1.1 14.2731
0.85 1.15 18.2981
0.85 1.2 22.8231
0.85 1.25 27.8481
0.85 1.3 33.3731
0.85 1.35 39.3981
0.85 1.4 45.9231
0.85 1.45 52.9481
0.85 1.5 60.4731
0.85 1.55 68.4981
0.85 1.6 77.0231
0.85 1.65 86.0481
0.85 1.7 95.5731
0.85 1.75 105.598
0.85 1.8 116.123
0.85 1.85 127.148
0.85 1.9 138.673
0.85 1.95 150.698
0.85 2 163.223
0.9 -2 789.62
0.9 -1.95 761.77
0.9 -1.9 734.42
0.9 -1.85 707.57
0.9 -1.8 681.22
0.9 -1.75 655.37
0.9 -1.7 630.02
0.9 -1.65 605.17
0.9 -1.6 580.82
0.9 -1.55 556.97
0.9 -1.5 533.62
0.9 -1.45 510.77
0.9 -1.4 488.42
0.9 -1.35 466.57
0.9 -1.3 445.22
0.9 -1.25 424.37
0.9 -1.2 404.02
0.9 -1.15 384.17
0.9 -1.1 364.82
0.9 -1.05 345.97
0.9 -1 327.62
0.9 -0.95 309.77
0.9 -0.9 292.42
0.9 -0.85 275.57
0.9 -0.8 259.22
0.9 -0.75 243.37
0.9 -0.7 228.02
0.9 -0.65 213.17
0.9 -0.6 198.82
0.9 -0.55 184.97
0.9 -0.5 171.62
0.9 -0.45 158.77
0.9 -0.4 146.42
0.9 -0.35 134.57
0.9 -0.3 123.22
0.9 -0.25 112.37
0.9 -0.2 102.02
0.9 -0.15 92.17
0.9 -0.1 82.82
0.9 -0.05 73.97
0.9 1.20737e-15 65.62
0.9 0.05 57.77
0.9 0.1 50.42
0.9 0.15 43.57
0.9 0.2 37.22
0.9 0.25 31.37
0.9 0.3 26.02
0.9 0.35 21.17
0.9 0.4 16.82
0.9 0.45 12.97
0.9 0.5 9.62
0.9 0.55 6.77
0.9 0.6 4.42
0.9 0.65 2.57
0.9 0.7 1.22
0.9 0.75 0.37
0.9 0.8 0.02
0.9 0.85 0.17
0.9 0.9 0.82
0.9 0.95 1.97
0.9 1 3.62
0.9 1.05 5.77
0.9 1.1 8.42
0.9 1.15 11.57
0.9 1.2 15.22
0.9 1.25 19.37
0.9 1.3 24.02
0.9 1.35 29.17
0.9 1.4 34.82
0.9 1.45 40.97
0.9 1.5 47.62
0.9 1.55 54.77
0.9 1.6 62.42
0.9 1.65 70.57
0.9 1.7 79.22
0.9 1.75 88.37
0.9 1.8 98.02
0.9 1.85 108.17
0.9 1.9 118.82
0.9 1.95 129.97
0.9 2 141.62
0.95 -2 842.453
0.95 -1.95 813.678
0.95 -1.9 785.403
0.95 -1.85 757.628
0.95 -1.8 730.353
0.95 -1.75 703.578
0.95 -1.7 677.303
0.95 -1.65 651.528
0.95 -1.6 626.253
0.95 -1.55 601.478
0.95 -1.5 577.203
0.95 -1.45 553.428
0.95 -1.4 530.153
0.95 -1.35 507.378
0.95 -1.3 485.103
0.95 -1.25 463.328
0.95 -1.2 442.053
0.95 -1.15 421.278
0.95 -1.1 401.003
0.95 -1.05 381.228
0.95 -1 361.953
0.95 -0.95 343.178
0.95 -0.9 324.903
0.95 -0.85 307.128
0.95 -0.8 289.853
0.95 -0.75 273.078
0.95 -0.7 256.803
0.95 -0.65 241.028
0.95 -0.6 225.753
0.95 -0.55 210.978
0.95 -0.5 196.703
0.95 -0.45 182.928
0.95 -0.4 169.653
0.95 -0.35 156.878
0.95 -0.3 144.603
0.95 -0.25 132.828
0.95 -0.2 121.553
0.95 -0.15 110.778
0.95 -0.1 100.503
0.95 -0.05 90.7281
0.95 1.20737e-15 81.4531
0.95 0.05 72.6781
0.95 0.1 64.4031
0.95 0.15 56.6281
0.95 0.2 49.3531
0.95 0.25 42.5781
0.95 0.3 36.3031
0.95 0.35 30.5281
0.95 0.4 25.2531
0.95 0.45 20.4781
0.95 0.5 16.2031
0.95 0.55 12.4281
0.95 0.6 9.15313
0.95 0.65 6.37813
0.95 0.7 4.10313
0.95 0.75 2.32813
0.95 0.8 1.05313
0.95 0.85 0.278125
0.95 0.9 0.003125
0.95 0.95 0.228125
0.95 1 0.953125
0.95 1.05 2.17812
0.95 1.1 3.90312
0.95 1.15 6.12812
0.95 1.2 8.85312
0.95 1.25 12.0781
0.95 1.3 15.8031
0.95 1.35 20.0281
0.95 1.4 24.7531
0.95 1.45 29.9781
0.95 1.5 35.7031
0.95 1.55 41.9281
0.95 1.6 48.6531
0.95 1.65 55.8781
0.95 1.7 63.6031
0.95 1.75 71.8281
0.95 1.8 80.5531
0.95 1.85 89.7781
0.95 1.9 99.5031
0.95 1.95 109.728
0.95 2 120.453
1 -2 900
1 -1.95 870.25
1 -1.9 841
1 -1.85 812.25
1 -1.8 784
1 -1.75 756.25
1 -1.7 729
1 -1.65 702.25
1 -1.6 676
1 -1.55 650.25
1 -1.5 625
1 -1.45 600.25
1 -1.4 576
1 -1.35 552.25
1 -1.3 529
1 -1.25 506.25
1 -1.2 484
1 -1.15 462.25
1 -1.1 441
1 -1.05 420.25
1 -1 400
1 -0.95 380.25
1 -0.9 361
1 -0.85 342.25
1 -0.8 324
1 -0.75 306.25
1 -0.7 289
1 -0.65 272.25
1 -0.6 256
1 -0.55 240.25
1 -0.5 225
1 -0.45 210.25
1 -0.4 196
1 -0.35 182.25
1 -0.3 169
1 -0.25 156.25
1 -0.2 144
1 -0.15 132.25
1 -0.1 121
1 -0.05 110.25
1 1.20737e-15 100
1 0.05 90.25
1 0.1 81
1 0.15 72.25
1 0.2 64
1 0.25 56.25
1 0.3 49
1 0.35 42.25
1 0.4 36
1 0.45 30.25
1 0.5 25
1 0.55 20.25
1 0.6 16
1 0.65 12.25
1 0.7 9
1 0.75 6.25
1 0.8 4
1 0.85 2.25
1 0.9 1
1 0.95 0.25
1 1 2.44005e-28
1 1.05 0.25
1 1.1 1
1 1.15 2.25
1 1.2 4
1 1.25 6.25
1 1.3 9
1 1.35 12.25
1 1.4 16
1 1.45 20.25
1 1.5 25
1 1.55 30.25
1 1.6 36
1 1.65 42.25
1 1.7 49
1 1.75 56.25
1 1.8 64
1 1.85 72.25
1 1.9 81
1 1.95 90.25
1 2 100
1.05 -2 962.553
1.05 -1.95 931.778
1.05 -1.9 901.503
1.05 -1.85 871.728
1.05 -1.8 842.453
1.05 -1.75 813.678
1.05 -1.7 785.403
1.05 -1.65 757.628
1.05 -1.6 730.353
1.05 -1.55 703.578
1.05 -1.5 677.303
1.05 -1.45 651.528
1.05 -1.4 626.253
1.05 -1.35 601.478
1.05 -1.3 577.203
1.05 -1.25 553.428
1.05 -1.2 530.153
1.05 -1.15 507.378
1.05 -1.1 485.103
1.05 -1.05 463.328
1.05 -1 442.053
1.05 -0.95 421.278
1.05 -0.9 401.003
1.05 -0.85 381.228
1.05 -0.8 361.953
1.05 -0.75 343.178
1.05 -0.7 324.903
1.05 -0.65 307.128
1.05 -0.6 289.853
1.05 -0.55 273.078
1.05 -0.5 256.803
1.05 -0.45 241.028
1.05 -0.4 225.753
1.05 -0.35 210.978
1.05 -0.3 196.703
1.05 -0.25 182.928
1.05 -0.2 169.653
1.05 -0.15 156.878
1.05 -0.1 144.603
1.05 -0.05 132.828
1.05 1.20737e-15 121.553
1.05 0.05 110.778
1.05 0.1 100.503
1.05 0.15 90.7281
1.05 0.2 81.4531
1.05 0.25 72.6781
1.05 0.3 64.4031
1.05 0.35 56.6281
1.05 0.4 49.3531
1.05 0.45 42.5781
1.05 0.5 36.3031
1.05 0.55 30.5281
1.05 0.6 25.2531
1.05 0.65 20.4781
1.05 0.7 16.2031
1.05 0.75 12.4281
1.05 0.8 9.15313
1.05 0.85 6.37813
1.05 0.9 4.10313
1.05 0.95 2.32813
1.05 1 1.05313
1.05 1.05 0.278125
1.05 1.1 0.003125
1.05 1.15 0.228125
1.05 1.2 0.953125
1.05 1.25 2.17812
1.05 1.3 3.90312
1.05 1.35 6.12812
1.05 1.4 8.85312
1.05 1.45 12.0781
1.05 1.5 15.8031
1.05 1.55 20.0281
1.05 1.6 24.7531
1.05 1.65 29.9781
1.05 1.7 35.7031
1.05 1.75 41.9281
1.05 1.8 48.6531
1.05 1.85 55.8781
1.05 1.9 63.6031
1.05 1.95 71.8281
1.05 2 80.5531
1.1 -2 1030.42
1.1 -1.95 998.57
1.1 -1.9 967.22
1.1 -1.85 936.37
1.1 -1.8 906.02
1.1 -1.75 876.17
1.1 -1.7 846.82
1.1 -1.65 817.97
1.1 -1.6 789.62
1.1 -1.55 761.77
1.1 -1.5 734.42
1.1 -1.45 707.57
1.1 -1.4 681.22
1.1 -1.35 655.37
1.1 -1.3 630.02
1.1 -1.25 605.17
1.1 -1.2 580.82
1.1 -1.15 556.97
1.1 -1.1 533.62
1.1 -1.05 510.77
1.1 -1 488.42
1.1 -0.95 466.57
1.1 -0.9 445.22
1.1 -0.85 424.37
1.1 -0.8 404.02
1.1 -0.75 384.17
1.1 -0.7 364.82
1.1 -0.65 345.97
1.1 -0.6 327.62
1.1 -0.55 309.77
1.1 -0.5 292.42
1.1 -0.45 275.57
1.1 -0.4 259.22
1.1 -0.35 243.37
1.1 -0.3 228.02
1.1 -0.25 213.17
1.1 -0.2 198.82
1.1 -0.15 184.97
1.1 -0.1 171.62
1.1 -0.05 158.77
1.1 1.20737e-15 146.42
1.1 0.05 134.57
1.1 0.1 123.22
1.1 0.15 112.37
1.1 0.2 102.02
1.1 0.25 92.17
1.1 0.3 82.82
1.1 0.35 73.97
1.1 0.4 65.62
1.1 0.45 57.77
1.1 0.5 50.42
1.1 0.55 43.57
1.1 0.6 37.22
1.1 0.65 31.37
1.1 0.7 26.02
1.1 0.75 21.17
1.1 0.8 16.82
1.1 0.85 12.97
1.1 0.9 9.62
1.1 0.95 6.77
1.1 1 4.42
1.1 1.05 2.57
1.1 1.1 1.22
1.1 1.15 0.37
1.1 1.2 0.02
1.1 1.25 0.17
1.1 1.3 0.82
1.1 1.35 1.97
1.1 1.4 3.62
1.1 1.45 5.77
1.1 1.5 8.42
1.1 1.55 11.57
1.1 1.6 15.22
1.1 1.65 19.37
1.1 1.7 24.02
1.1 1.75 29.17
1.1 1.8 34.82
1.1 1.85 40.97
1.1 1.9 47.62
1.1 1.95 54.77
1.1 2 62.42
1.15 -2 1103.92
1.15 -1.95 1070.95
1.15 -1.9 1038.47
1.15 -1.85 1006.5
1.15 -1.8 975.023
1.15 -1.75 944.048
1.15 -1.7 913.573
1.15 -1.65 883.598
1.15 -1.6 854.123
1.15 -1.55 825.148
1.15 -1.5 796.673
1.15 -1.45 768.698
1.15 -1.4 741.223
1.15 -1.35 714.248
1.15 -1.3 687.773
1.15 -1.25 661.798
1.15 -1.2 636.323
1.15 -1.15 611.348
1.15 -1.1 586.873
1.15 -1.05 562.898
1.15 -1 539.423
1.15 -0.95 516.448
1.15 -0.9 493.973
1.15 -0.85 471.998
1.15 -0.8 450.523
1.15 -0.75 429.548
1.15 -0.7 409.073
1.15 -0.65 389.098
1.15 -0.6 369.623
1.15 -0.55 350.648
1.15 -0.5 332.173
1.15 -0.45 314.198
1.15 -0.4 296.723
1.15 -0.35 279.748
1.15 -0.3 263.273
1.15 -0.25 247.298
1.15 -0.2 231.823
1.15 -0.15 216.848
1.15 -0.1 202.373
1.15 -0.05 188.398
1.15 1.20737e-15 174.923
1.15 0.05 161.948
1.15 0.1 149.473
1.15 0.15 137.498
1.15 0.2 126.023
1.15 0.25 115.048
1.15 0.3 104.573
1.15 0.35 94.5981
1.15 0.4 85.1231
1.15 0.45 76.1481
1.15 0.5 67.6731
1.15 0.55 59.6981
1.15 0.6 52.2231
1.15 0.65 45.2481
1.15 0.7 38.7731
1.15 0.75 32.7981
1.15 0.8 27.3231
1.15 0.85 22.3481
1.15 0.9 17.8731
1.15 0.95 13.8981
1.15 1 10.4231
1.15 1.05 7.44813
1.15 1.1 4.97313
1.15 1.15 2.99813
1.15 1.2 1.52313
1.15 1.25 0.548125
1.15 1.3 0.073125
1.15 1.35 0.098125
1.15 1.4 0.623125
1.15 1.45 1.64812
1.15 1.5 3.17312
1.15 1.55 5.19812
1.15 1.6 7.72312
1.15 1.65 10.7481
1.15 1.7 14.2731
1.15 1.75 18.2981
1.15 1.8 22.8231
1.15 1.85 27.8481
1.15 1.9 33.3731
1.15 1.95 39.3981
1.15 2 45.9231
1.2 -2 1183.4
1.2 -1.95 1149.25
1.2 -1.9 1115.6
1.2 -1.85 1082.45
1.2 -1.8 1049.8
1.2 -1.75 1017.65
1.2 -1.7 986
1.2 -1.65 954.85
1.2 -1.6 924.2
1.2 -1.55 894.05
1.2 -1.5 864.4
1.2 -1.45 835.25
1.2 -1.4 806.6
1.2 -1.35 778.45
1.2 -1.3 750.8
1.2 -1.25 723.65
1.2 -1.2 697
1.2 -1.15 670.85
1.2 -1.1 645.2
1.2 -1.05 620.05
1.2 -1 595.4
1.2 -0.95 571.25
1.2 -0.9 547.6
1.2 -0.85 524.45
1.2 -0.8 501.8
1.2 -0.75 479.65
1.2 -0.7 458
1.2 -0.65 436.85
1.2 -0.6 416.2
1.2 -0.55 396.05
1.2 -0.5 376.4
1.2 -0.45 357.25
1.2 -0.4 338.6
1.2 -0.35 320.45
1.2 -0.3 302.8
1.2 -0.25 285.65
1.2 -0.2 269
1.2 -0.15 252.85
1.2 -0.1 237.2
1.2 -0.05 222.05
1.2 1.20737e-15 207.4
1.2 0.05 193.25
1.2 0.1 179.6
1.2 0.15 166.45
1.2 0.2 153.8
1.2 0.25 141.65
1.2 0.3 130
1.2 0.35 118.85
1.2 0.4 108.2
1.2 0.45 98.05
1.2 0.5 88.4
1.2 0.55 79.25
1.2 0.6 70.6
1.2 0.65 62.45
1.2 0.7 54.8
1.2 0.75 47.65
1.2 0.8 41
1.2 0.85 34.85
1.2 0.9 29.2
1.2 0.95 24.05
1.2 1 19.4
1.2 1.05 15.25
1.2 1.1 11.6
1.2 1.15 8.45
1.2 1.2 5.8
1.2 1.25 3.65
1.2 1.3 2
1.2 1.35 0.85
1.2 1.4 0.2
1.2 1.45 0.05
1.2 1.5 0.4
1.2 1.55 1.25
1.2 1.6 2.6
1.2 1.65 4.45
1.2 1.7 6.8
1.2 1.75 9.65
1.2 1.8 13
1.2 1.85 16.85
1.2 1.9 21.2
1.2 1.95 26.05
1.2 2 31.4
1.25 -2 1269.2
1.25 -1.95 1233.83
1.25 -1.9 1198.95
1.25 -1.85 1164.58
1.25 -1.8 1130.7
1.25 -1.75 1097.33
1.25 -1.7 1064.45
1.25 -1.65 1032.08
1.25 -1.6 1000.2
1.25 -1.55 968.828
1.25 -1.5 937.953
1.25 -1.45 907.578
1.25 -1.4 877.703
1.25 -1.35 848.328
