variables=x1, x2, respond
0.5 -1.85 653.265
0.5 -1.8 630.429
0.5 -1.75 607.843
0.5 -1.7 585.507
0.5 -1.65 563.419
0.5 -1.6 541.582
0.5 -1.55 519.993
0.5 -1.5 498.654
0.5 -1.45 477.565
0.5 -1.4 456.725
0.5 -1.35 436.134
0.5 -1.3 415.793
0.5 -1.25 395.701
0.5 -1.2 375.859
0.5 -1.15 356.266
0.5 -1.1 336.922
0.5 -1.05 317.828
0.5 -1 298.983
0.5 -0.95 280.388
0.5 -0.9 262.042
0.5 -0.85 243.946
0.5 -0.8 226.099
0.5 -0.75 208.502
0.5 -0.7 191.153
0.5 -0.65 174.055
0.5 -0.6 157.205
0.5 -0.55 140.606
0.5 -0.5 124.255
0.5 -0.45 108.154
0.5 -0.4 92.3028
0.5 -0.35 76.7007
0.5 -0.3 61.348
0.5 -0.25 46.2447
0.5 -0.2 31.3909
0.5 -0.15 16.7865
0.5 -0.1 2.43149
0.5 -0.05 -11.6741
0.5 1.20737e-15 -25.5302
0.5 0.05 -39.1369
0.5 0.1 -52.4942
0.5 0.15 -65.602
0.5 0.2 -78.4604
0.5 0.25 -91.0694
0.5 0.3 -103.429
0.5 0.35 -115.539
0.5 0.4 -127.4
0.5 0.45 -139.011
0.5 0.5 -150.373
0.5 0.55 -161.485
0.5 0.6 -172.348
0.5 0.65 -182.962
0.5 0.7 -193.326
0.5 0.75 -203.441
0.5 0.8 -213.306
0.5 0.85 -222.922
0.5 0.9 -232.288
0.5 0.95 -241.405
0.5 1 -250.273
0.5 1.05 -258.891
0.5 1.1 -267.26
0.5 1.15 -275.379
0.5 1.2 -283.249
0.5 1.25 -290.87
0.5 1.3 -298.241
0.5 1.35 -305.362
0.5 1.4 -312.234
0.5 1.45 -318.857
0.5 1.5 -325.23
0.5 1.55 -331.354
0.5 1.6 -337.229
0.5 1.65 -342.854
0.5 1.7 -348.229
0.5 1.75 -353.355
0.5 1.8 -358.232
0.5 1.85 -362.86
0.5 1.9 -367.237
0.5 1.95 -371.366
0.5 2 -375.245
0.55 -2 736.032
0.55 -1.95 712.498
0.55 -1.9 689.214
0.55 -1.85 666.18
0.55 -1.8 643.394
0.55 -1.75 620.859
0.55 -1.7 598.572
0.55 -1.65 576.535
0.55 -1.6 554.748
0.55 -1.55 533.21
0.55 -1.5 511.921
0.55 -1.45 490.882
0.55 -1.4 470.092
0.55 -1.35 449.552
0.55 -1.3 429.261
0.55 -1.25 409.22
0.55 -1.2 389.427
0.55 -1.15 369.885
0.55 -1.1 350.592
0.55 -1.05 331.548
0.55 -1 312.753
0.55 -0.95 294.209
0.55 -0.9 275.913
0.55 -0.85 257.867
0.55 -0.8 240.07
0.55 -0.75 222.523
0.55 -0.7 205.225
0.55 -0.65 188.177
0.55 -0.6 171.378
0.55 -0.55 154.829
0.55 -0.5 138.528
0.55 -0.45 122.478
0.55 -0.4 106.677
0.55 -0.35 91.1248
0.55 -0.3 75.8224
0.55 -0.25 60.7694
0.55 -0.2 45.9659
0.55 -0.15 31.4118
0.55 -0.1 17.1072
0.55 -0.05 3.05191
0.55 1.20737e-15 -10.7539
0.55 0.05 -24.3103
0.55 0.1 -37.6172
0.55 0.15 -50.6748
0.55 0.2 -63.4829
0.55 0.25 -76.0415
0.55 0.3 -88.3508
0.55 0.35 -100.411
0.55 0.4 -112.221
0.55 0.45 -123.782
0.55 0.5 -135.094
0.55 0.55 -146.156
0.55 0.6 -156.968
0.55 0.65 -167.532
0.55 0.7 -177.845
0.55 0.75 -187.91
0.55 0.8 -197.725
0.55 0.85 -207.29
0.55 0.9 -216.606
0.55 0.95 -225.673
0.55 1 -234.49
0.55 1.05 -243.058
0.55 1.1 -251.377
0.55 1.15 -259.446
0.55 1.2 -267.265
0.55 1.25 -274.835
0.55 1.3 -282.156
0.55 1.35 -289.227
0.55 1.4 -296.049
0.55 1.45 -302.622
0.55 1.5 -308.945
0.55 1.55 -315.018
0.55 1.6 -320.842
0.55 1.65 -326.417
0.55 1.7 -331.742
0.55 1.75 -336.818
0.55 1.8 -341.645
0.55 1.85 -346.222
0.55 1.9 -350.549
0.55 1.95 -354.627
0.55 2 -358.456
0.6 -2 750.447
0.6 -1.95 726.964
0.6 -1.9 703.73
0.6 -1.85 680.746
0.6 -1.8 658.011
0.6 -1.75 635.525
0.6 -1.7 613.289
0.6 -1.65 591.303
0.6 -1.6 569.566
0.6 -1.55 548.078
0.6 -1.5 526.84
0.6 -1.45 505.851
0.6 -1.4 485.111
0.6 -1.35 464.621
0.6 -1.3 444.381
0.6 -1.25 424.389
0.6 -1.2 404.648
0.6 -1.15 385.155
0.6 -1.1 365.912
0.6 -1.05 346.919
0.6 -1 328.175
0.6 -0.95 309.68
0.6 -0.9 291.435
0.6 -0.85 273.439
0.6 -0.8 255.693
0.6 -0.75 238.196
0.6 -0.7 220.949
0.6 -0.65 203.951
0.6 -0.6 187.202
0.6 -0.55 170.703
0.6 -0.5 154.453
0.6 -0.45 138.453
0.6 -0.4 122.702
0.6 -0.35 107.2
0.6 -0.3 91.9482
0.6 -0.25 76.9456
0.6 -0.2 62.1924
0.6 -0.15 47.6886
0.6 -0.1 33.4343
0.6 -0.05 19.4293
0.6 1.20737e-15 5.67383
0.6 0.05 -7.83224
0.6 0.1 -21.0889
0.6 0.15 -34.0961
0.6 0.2 -46.8539
0.6 0.25 -59.3623
0.6 0.3 -71.6212
0.6 0.35 -83.6307
0.6 0.4 -95.3908
0.6 0.45 -106.901
0.6 0.5 -118.163
0.6 0.55 -129.174
0.6 0.6 -139.937
0.6 0.65 -150.45
0.6 0.7 -160.713
0.6 0.75 -170.727
0.6 0.8 -180.492
0.6 0.85 -190.007
0.6 0.9 -199.273
0.6 0.95 -208.289
0.6 1 -217.056
0.6 1.05 -225.574
0.6 1.1 -233.842
0.6 1.15 -241.861
0.6 1.2 -249.63
0.6 1.25 -257.15
0.6 1.3 -264.42
0.6 1.35 -271.441
0.6 1.4 -278.213
0.6 1.45 -284.735
0.6 1.5 -291.008
0.6 1.55 -297.031
0.6 1.6 -302.805
0.6 1.65 -308.329
0.6 1.7 -313.604
0.6 1.75 -318.63
0.6 1.8 -323.406
0.6 1.85 -327.932
0.6 1.9 -332.21
0.6 1.95 -336.238
0.6 2 -340.016
0.65 -2 766.514
0.65 -1.95 743.081
0.65 -1.9 719.897
0.65 -1.85 696.963
0.65 -1.8 674.279
0.65 -1.75 651.844
0.65 -1.7 629.658
0.65 -1.65 607.722
0.65 -1.6 586.035
0.65 -1.55 564.597
0.65 -1.5 543.409
0.65 -1.45 522.471
0.65 -1.4 501.782
0.65 -1.35 481.342
0.65 -1.3 461.152
0.65 -1.25 441.211
0.65 -1.2 421.519
0.65 -1.15 402.077
0.65 -1.1 382.885
0.65 -1.05 363.942
0.65 -1 345.248
0.65 -0.95 326.804
0.65 -0.9 308.609
0.65 -0.85 290.663
0.65 -0.8 272.967
0.65 -0.75 255.521
0.65 -0.7 238.323
0.65 -0.65 221.376
0.65 -0.6 204.677
0.65 -0.55 188.229
0.65 -0.5 172.029
0.65 -0.45 156.079
0.65 -0.4 140.378
0.65 -0.35 124.927
0.65 -0.3 109.726
0.65 -0.25 94.7732
0.65 -0.2 80.0703
0.65 -0.15 65.6168
0.65 -0.1 51.4128
0.65 -0.05 37.4582
0.65 1.20737e-15 23.753
0.65 0.05 10.2972
0.65 0.1 -2.90909
0.65 0.15 -15.866
0.65 0.2 -28.5735
0.65 0.25 -41.0315
0.65 0.3 -53.2401
0.65 0.35 -65.1993
0.65 0.4 -76.9091
0.65 0.45 -88.3695
0.65 0.5 -99.5804
0.65 0.55 -110.542
0.65 0.6 -121.254
0.65 0.65 -131.717
0.65 0.7 -141.93
0.65 0.75 -151.894
0.65 0.8 -161.608
0.65 0.85 -171.073
0.65 0.9 -180.288
0.65 0.95 -189.254
0.65 1 -197.971
0.65 1.05 -206.438
0.65 1.1 -214.656
0.65 1.15 -222.624
0.65 1.2 -230.343
0.65 1.25 -237.813
0.65 1.3 -245.033
0.65 1.35 -252.004
0.65 1.4 -258.725
0.65 1.45 -265.197
0.65 1.5 -271.419
0.65 1.55 -277.392
0.65 1.6 -283.115
0.65 1.65 -288.59
0.65 1.7 -293.814
0.65 1.75 -298.789
0.65 1.8 -303.515
0.65 1.85 -307.992
0.65 1.9 -312.219
0.65 1.95 -316.196
0.65 2 -319.924
0.7 -2 784.232
0.7 -1.95 760.849
0.7 -1.9 737.716
0.7 -1.85 714.832
0.7 -1.8 692.198
0.7 -1.75 669.813
0.7 -1.7 647.678
0.7 -1.65 625.792
0.7 -1.6 604.155
0.7 -1.55 582.768
0.7 -1.5 561.631
0.7 -1.45 540.742
0.7 -1.4 520.103
0.7 -1.35 499.714
0.7 -1.3 479.574
0.7 -1.25 459.684
0.7 -1.2 440.042
0.7 -1.15 420.651
0.7 -1.1 401.508
0.7 -1.05 382.616
0.7 -1 363.972
0.7 -0.95 345.578
0.7 -0.9 327.434
0.7 -0.85 309.539
0.7 -0.8 291.893
0.7 -0.75 274.497
0.7 -0.7 257.35
0.7 -0.65 240.452
0.7 -0.6 223.804
0.7 -0.55 207.406
0.7 -0.5 191.257
0.7 -0.45 175.357
0.7 -0.4 159.707
0.7 -0.35 144.306
0.7 -0.3 129.154
0.7 -0.25 114.252
0.7 -0.2 99.5997
0.7 -0.15 85.1965
0.7 -0.1 71.0428
0.7 -0.05 57.1385
0.7 1.20737e-15 43.4836
0.7 0.05 30.0782
0.7 0.1 16.9221
0.7 0.15 4.01555
0.7 0.2 -8.64162
0.7 0.25 -21.0494
0.7 0.3 -33.2077
0.7 0.35 -45.1165
0.7 0.4 -56.776
0.7 0.45 -68.186
0.7 0.5 -79.3466
0.7 0.55 -90.2578
0.7 0.6 -100.92
0.7 0.65 -111.332
0.7 0.7 -121.495
0.7 0.75 -131.408
0.7 0.8 -141.072
0.7 0.85 -150.487
0.7 0.9 -159.652
0.7 0.95 -168.568
0.7 1 -177.234
0.7 1.05 -185.651
0.7 1.1 -193.819
0.7 1.15 -201.737
0.7 1.2 -209.405
0.7 1.25 -216.824
0.7 1.3 -223.994
0.7 1.35 -230.915
0.7 1.4 -237.585
0.7 1.45 -244.007
0.7 1.5 -250.179
0.7 1.55 -256.102
0.7 1.6 -261.775
0.7 1.65 -267.199
0.7 1.7 -272.373
0.7 1.75 -277.298
0.7 1.8 -281.973
0.7 1.85 -286.399
0.7 1.9 -290.576
0.7 1.95 -294.503
0.7 2 -298.181
0.75 -2 803.601
0.75 -1.95 780.269
0.75 -1.9 757.186
0.75 -1.85 734.353
0.75 -1.8 711.769
0.75 -1.75 689.434
0.75 -1.7 667.349
0.75 -1.65 645.514
0.75 -1.6 623.927
0.75 -1.55 602.591
0.75 -1.5 581.503
0.75 -1.45 560.665
0.75 -1.4 540.077
0.75 -1.35 519.738
0.75 -1.3 499.648
0.75 -1.25 479.808
0.75 -1.2 460.217
0.75 -1.15 440.876
0.75 -1.1 421.784
0.75 -1.05 402.941
0.75 -1 384.348
0.75 -0.95 366.004
0.75 -0.9 347.91
0.75 -0.85 330.065
0.75 -0.8 312.47
0.75 -0.75 295.124
0.75 -0.7 278.027
0.75 -0.65 261.18
0.75 -0.6 244.583
0.75 -0.55 228.234
0.75 -0.5 212.135
0.75 -0.45 196.286
0.75 -0.4 180.686
0.75 -0.35 165.336
0.75 -0.3 150.234
0.75 -0.25 135.383
0.75 -0.2 120.78
0.75 -0.15 106.428
0.75 -0.1 92.3242
0.75 -0.05 78.4702
0.75 1.20737e-15 64.8656
0.75 0.05 51.5105
0.75 0.1 38.4048
0.75 0.15 25.5485
0.75 0.2 12.9417
0.75 0.25 0.584252
0.75 0.3 -11.5237
0.75 0.35 -23.3823
0.75 0.4 -34.9915
0.75 0.45 -46.3512
0.75 0.5 -57.4615
0.75 0.55 -68.3223
0.75 0.6 -78.9338
0.75 0.65 -89.2958
0.75 0.7 -99.4083
0.75 0.75 -109.272
0.75 0.8 -118.885
0.75 0.85 -128.25
0.75 0.9 -137.364
0.75 0.95 -146.23
0.75 1 -154.846
0.75 1.05 -163.212
0.75 1.1 -171.33
0.75 1.15 -179.197
0.75 1.2 -186.816
0.75 1.25 -194.185
0.75 1.3 -201.304
0.75 1.35 -208.174
0.75 1.4 -214.795
0.75 1.45 -221.166
0.75 1.5 -227.288
0.75 1.55 -233.16
0.75 1.6 -238.783
0.75 1.65 -244.156
0.75 1.7 -249.28
0.75 1.75 -254.155
0.75 1.8 -258.78
0.75 1.85 -263.156
0.75 1.9 -267.282
0.75 1.95 -271.159
0.75 2 -274.787
0.8 -2 824.622
0.8 -1.95 801.34
0.8 -1.9 778.308
0.8 -1.85 755.525
0.8 -1.8 732.991
0.8 -1.75 710.707
0.8 -1.7 688.672
0.8 -1.65 666.887
0.8 -1.6 645.351
0.8 -1.55 624.064
0.8 -1.5 603.027
0.8 -1.45 582.24
0.8 -1.4 561.701
0.8 -1.35 541.413
0.8 -1.3 521.373
0.8 -1.25 501.583
0.8 -1.2 482.043
0.8 -1.15 462.752
0.8 -1.1 443.71
0.8 -1.05 424.918
0.8 -1 406.375
0.8 -0.95 388.082
0.8 -0.9 370.038
0.8 -0.85 352.243
0.8 -0.8 334.698
0.8 -0.75 317.403
0.8 -0.7 300.356
0.8 -0.65 283.56
0.8 -0.6 267.012
0.8 -0.55 250.714
0.8 -0.5 234.666
0.8 -0.45 218.867
0.8 -0.4 203.317
0.8 -0.35 188.017
0.8 -0.3 172.966
0.8 -0.25 158.165
0.8 -0.2 143.613
0.8 -0.15 129.31
0.8 -0.1 115.257
0.8 -0.05 101.453
0.8 1.20737e-15 87.8991
0.8 0.05 74.5943
0.8 0.1 61.5389
0.8 0.15 48.7329
0.8 0.2 36.1764
0.8 0.25 23.8693
0.8 0.3 11.8116
0.8 0.35 0.00335715
0.8 0.4 -11.5555
0.8 0.45 -22.8649
0.8 0.5 -33.9249
0.8 0.55 -44.7354
0.8 0.6 -55.2965
0.8 0.65 -65.6082
0.8 0.7 -75.6705
0.8 0.75 -85.4833
0.8 0.8 -95.0467
0.8 0.85 -104.361
0.8 0.9 -113.425
0.8 0.95 -122.24
0.8 1 -130.806
0.8 1.05 -139.122
0.8 1.1 -147.189
0.8 1.15 -155.007
0.8 1.2 -162.575
0.8 1.25 -169.893
0.8 1.3 -176.962
0.8 1.35 -183.782
0.8 1.4 -190.352
0.8 1.45 -196.673
0.8 1.5 -202.745
0.8 1.55 -208.567
0.8 1.6 -214.139
0.8 1.65 -219.462
0.8 1.7 -224.536
0.8 1.75 -229.36
0.8 1.8 -233.935
0.8 1.85 -238.261
0.8 1.9 -242.337
0.8 1.95 -246.163
0.8 2 -249.741
0.85 -2 847.294
0.85 -1.95 824.063
0.85 -1.9 801.081
0.85 -1.85 778.348
0.85 -1.8 755.865
0.85 -1.75 733.631
0.85 -1.7 711.646
0.85 -1.65 689.911
0.85 -1.6 668.426
0.85 -1.55 647.19
0.85 -1.5 626.203
0.85 -1.45 605.465
0.85 -1.4 584.978
0.85 -1.35 564.739
0.85 -1.3 544.75
0.85 -1.25 525.01
0.85 -1.2 505.52
0.85 -1.15 486.28
0.85 -1.1 467.288
0.85 -1.05 448.546
0.85 -1 430.054
0.85 -0.95 411.811
0.85 -0.9 393.817
0.85 -0.85 376.073
0.85 -0.8 358.578
0.85 -0.75 341.333
0.85 -0.7 324.337
0.85 -0.65 307.59
0.85 -0.6 291.093
0.85 -0.55 274.846
0.85 -0.5 258.848
0.85 -0.45 243.099
0.85 -0.4 227.599
0.85 -0.35 212.35
0.85 -0.3 197.349
0.85 -0.25 182.598
0.85 -0.2 168.096
0.85 -0.15 153.844
0.85 -0.1 139.841
0.85 -0.05 126.088
0.85 1.20737e-15 112.584
0.85 0.05 99.3295
0.85 0.1 86.3245
0.85 0.15 73.5688
0.85 0.2 61.0626
0.85 0.25 48.8058
0.85 0.3 36.7984
0.85 0.35 25.0405
0.85 0.4 13.532
0.85 0.45 2.27286
0.85 0.5 -8.7368
0.85 0.55 -19.497
0.85 0.6 -30.0078
0.85 0.65 -40.2692
0.85 0.7 -50.2812
0.85 0.75 -60.0437
0.85 0.8 -69.5568
0.85 0.85 -78.8205
0.85 0.9 -87.8347
0.85 0.95 -96.5995
0.85 1 -105.115
0.85 1.05 -113.381
0.85 1.1 -121.397
0.85 1.15 -129.165
0.85 1.2 -136.682
0.85 1.25 -143.95
0.85 1.3 -150.969
0.85 1.35 -157.739
0.85 1.4 -164.259
0.85 1.45 -170.529
0.85 1.5 -176.55
0.85 1.55 -182.322
0.85 1.6 -187.844
0.85 1.65 -193.117
0.85 1.7 -198.141
0.85 1.75 -202.915
0.85 1.8 -207.439
0.85 1.85 -211.714
0.85 1.9 -215.74
0.85 1.95 -219.516
0.85 2 -223.043
0.9 -2 871.618
0.9 -1.95 848.437
0.9 -1.9 825.505
0.9 -1.85 802.823
0.9 -1.8 780.39
0.9 -1.75 758.206
0.9 -1.7 736.272
0.9 -1.65 714.587
0.9 -1.6 693.152
0.9 -1.55 671.966
0.9 -1.5 651.03
0.9 -1.45 630.343
0.9 -1.4 609.905
0.9 -1.35 589.717
0.9 -1.3 569.778
0.9 -1.25 550.089
0.9 -1.2 530.649
0.9 -1.15 511.459
0.9 -1.1 492.518
0.9 -1.05 473.826
0.9 -1 455.384
0.9 -0.95 437.191
0.9 -0.9 419.248
0.9 -0.85 401.554
0.9 -0.8 384.11
0.9 -0.75 366.915
0.9 -0.7 349.969
0.9 -0.65 333.273
0.9 -0.6 316.826
0.9 -0.55 300.629
0.9 -0.5 284.681
0.9 -0.45 268.982
0.9 -0.4 253.533
0.9 -0.35 238.334
0.9 -0.3 223.384
0.9 -0.25 208.683
0.9 -0.2 194.231
0.9 -0.15 180.03
0.9 -0.1 166.077
0.9 -0.05 152.374
0.9 1.20737e-15 138.92
0.9 0.05 125.716
0.9 0.1 112.761
0.9 0.15 100.056
0.9 0.2 87.6002
0.9 0.25 75.3937
0.9 0.3 63.4366
0.9 0.35 51.729
0.9 0.4 40.2708
0.9 0.45 29.062
0.9 0.5 18.1027
0.9 0.55 7.39276
0.9 0.6 -3.06773
0.9 0.65 -13.2788
0.9 0.7 -23.2404
0.9 0.75 -32.9527
0.9 0.8 -42.4154
0.9 0.85 -51.6288
0.9 0.9 -60.5927
0.9 0.95 -69.3072
0.9 1 -77.7723
0.9 1.05 -85.988
0.9 1.1 -93.9542
0.9 1.15 -101.671
0.9 1.2 -109.138
0.9 1.25 -116.356
0.9 1.3 -123.325
0.9 1.35 -130.044
0.9 1.4 -136.514
0.9 1.45 -142.734
0.9 1.5 -148.705
0.9 1.55 -154.426
0.9 1.6 -159.898
0.9 1.65 -165.12
0.9 1.7 -170.094
0.9 1.75 -174.817
0.9 1.8 -179.292
0.9 1.85 -183.516
0.9 1.9 -187.492
0.9 1.95 -191.218
0.9 2 -194.694
0.95 -2 897.594
0.95 -1.95 874.463
0.95 -1.9 851.581
0.95 -1.85 828.949
0.95 -1.8 806.566
0.95 -1.75 784.433
0.95 -1.7 762.549
0.95 -1.65 740.915
0.95 -1.6 719.53
0.95 -1.55 698.394
0.95 -1.5 677.508
0.95 -1.45 656.871
0.95 -1.4 636.484
0.95 -1.35 616.346
0.95 -1.3 596.458
0.95 -1.25 576.819
0.95 -1.2 557.429
0.95 -1.15 538.289
0.95 -1.1 519.399
0.95 -1.05 500.757
0.95 -1 482.365
0.95 -0.95 464.223
0.95 -0.9 446.33
0.95 -0.85 428.687
0.95 -0.8 411.292
0.95 -0.75 394.148
0.95 -0.7 377.252
0.95 -0.65 360.607
0.95 -0.6 344.21
0.95 -0.55 328.063
0.95 -0.5 312.165
0.95 -0.45 296.517
0.95 -0.4 281.119
0.95 -0.35 265.969
0.95 -0.3 251.069
0.95 -0.25 236.419
0.95 -0.2 222.018
0.95 -0.15 207.866
0.95 -0.1 193.964
0.95 -0.05 180.312
0.95 1.20737e-15 166.908
0.95 0.05 153.754
0.95 0.1 140.85
0.95 0.15 128.195
0.95 0.2 115.789
0.95 0.25 103.633
0.95 0.3 91.7263
0.95 0.35 80.069
0.95 0.4 68.6611
0.95 0.45 57.5026
0.95 0.5 46.5936
0.95 0.55 35.934
0.95 0.6 25.5238
0.95 0.65 15.3631
0.95 0.7 5.45173
0.95 0.75 -4.21017
0.95 0.8 -13.6226
0.95 0.85 -22.7857
0.95 0.9 -31.6993
0.95 0.95 -40.3635
0.95 1 -48.7783
0.95 1.05 -56.9436
0.95 1.1 -64.8595
0.95 1.15 -72.526
0.95 1.2 -79.9431
0.95 1.25 -87.1107
0.95 1.3 -94.0289
0.95 1.35 -100.698
0.95 1.4 -107.117
0.95 1.45 -113.287
0.95 1.5 -119.207
0.95 1.55 -124.879
0.95 1.6 -130.3
0.95 1.65 -135.472
0.95 1.7 -140.395
0.95 1.75 -145.069
0.95 1.8 -149.492
0.95 1.85 -153.667
0.95 1.9 -157.592
0.95 1.95 -161.268
0.95 2 -164.694
1 -2 925.22
1 -1.95 902.14
1 -1.9 879.308
1 -1.85 856.727
1 -1.8 834.394
1 -1.75 812.311
1 -1.7 790.478
1 -1.65 768.894
1 -1.6 747.559
1 -1.55 726.474
1 -1.5 705.638
1 -1.45 685.052
1 -1.4 664.715
1 -1.35 644.627
1 -1.3 624.789
1 -1.25 605.2
1 -1.2 585.861
1 -1.15 566.771
1 -1.1 547.931
1 -1.05 529.34
1 -1 510.998
1 -0.95 492.906
1 -0.9 475.064
1 -0.85 457.47
1 -0.8 440.127
1 -0.75 423.032
1 -0.7 406.187
1 -0.65 389.592
1 -0.6 373.246
1 -0.55 357.149
1 -0.5 341.302
1 -0.45 325.704
1 -0.4 310.355
1 -0.35 295.256
1 -0.3 280.407
1 -0.25 265.807
1 -0.2 251.456
1 -0.15 237.355
1 -0.1 223.503
1 -0.05 209.9
1 1.20737e-15 196.547
1 0.05 183.444
1 0.1 170.59
1 0.15 157.985
1 0.2 145.63
1 0.25 133.524
1 0.3 121.667
1 0.35 110.06
1 0.4 98.7028
1 0.45 87.5947
1 0.5 76.736
1 0.55 66.1267
1 0.6 55.7668
1 0.65 45.6564
1 0.7 35.7954
1 0.75 26.1838
1 0.8 16.8216
1 0.85 7.70887
1 0.9 -1.15444
1 0.95 -9.76832
1 1 -18.1328
1 1.05 -26.2478
1 1.1 -34.1134
1 1.15 -41.7296
1 1.2 -49.0963
1 1.25 -56.2136
1 1.3 -63.0815
1 1.35 -69.7
1 1.4 -76.069
1 1.45 -82.1886
1 1.5 -88.0588
1 1.55 -93.6796
1 1.6 -99.0509
1 1.65 -104.173
1 1.7 -109.045
1 1.75 -113.668
1 1.8 -118.042
1 1.85 -122.166
1 1.9 -126.041
1 1.95 -129.666
1 2 -133.042
1.05 -2 954.498
1.05 -1.95 931.468
1.05 -1.9 908.687
1.05 -1.85 886.156
1.05 -1.8 863.874
1.05 -1.75 841.841
1.05 -1.7 820.058
1.05 -1.65 798.524
1.05 -1.6 777.24
1.05 -1.55 756.205
1.05 -1.5 735.419
1.05 -1.45 714.883
1.05 -1.4 694.597
1.05 -1.35 674.559
1.05 -1.3 654.772
1.05 -1.25 635.233
1.05 -1.2 615.944
1.05 -1.15 596.905
1.05 -1.1 578.115
1.05 -1.05 559.574
1.05 -1 541.283
1.05 -0.95 523.241
1.05 -0.9 505.449
1.05 -0.85 487.906
1.05 -0.8 470.612
1.05 -0.75 453.568
1.05 -0.7 436.774
1.05 -0.65 420.228
1.05 -0.6 403.932
1.05 -0.55 387.886
1.05 -0.5 372.089
1.05 -0.45 356.542
1.05 -0.4 341.244
1.05 -0.35 326.195
1.05 -0.3 311.396
1.05 -0.25 296.846
1.05 -0.2 282.545
1.05 -0.15 268.494
1.05 -0.1 254.693
1.05 -0.05 241.141
1.05 1.20737e-15 227.838
1.05 0.05 214.785
1.05 0.1 201.981
1.05 0.15 189.427
1.05 0.2 177.122
1.05 0.25 165.066
1.05 0.3 153.26
1.05 0.35 141.703
1.05 0.4 130.396
1.05 0.45 119.338
1.05 0.5 108.53
1.05 0.55 97.9708
1.05 0.6 87.6612
1.05 0.65 77.6011
1.05 0.7 67.7904
1.05 0.75 58.2291
1.05 0.8 48.9173
1.05 0.85 39.8549
1.05 0.9 31.0419
1.05 0.95 22.4783
1.05 1 14.1642
1.05 1.05 6.09945
1.05 1.1 -1.71584
1.05 1.15 -9.2817
1.05 1.2 -16.5981
1.05 1.25 -23.6651
1.05 1.3 -30.4827
1.05 1.35 -37.0509
1.05 1.4 -43.3696
1.05 1.45 -49.4389
1.05 1.5 -55.2588
1.05 1.55 -60.8292
1.05 1.6 -66.1502
1.05 1.65 -71.2218
1.05 1.7 -76.044
1.05 1.75 -80.6167
1.05 1.8 -84.94
1.05 1.85 -89.0139
1.05 1.9 -92.8383
1.05 1.95 -96.4134
1.05 2 -99.739
1.1 -2 985.428
1.1 -1.95 962.448
1.1 -1.9 939.717
1.1 -1.85 917.236
1.1 -1.8 895.005
1.1 -1.75 873.022
1.1 -1.7 851.289
1.1 -1.65 829.806
1.1 -1.6 808.572
1.1 -1.55 787.587
1.1 -1.5 766.852
1.1 -1.45 746.366
1.1 -1.4 726.13
1.1 -1.35 706.143
1.1 -1.3 686.406
1.1 -1.25 666.918
1.1 -1.2 647.679
1.1 -1.15 628.69
1.1 -1.1 609.95
1.1 -1.05 591.46
1.1 -1 573.219
1.1 -0.95 555.227
1.1 -0.9 537.485
1.1 -0.85 519.993
1.1 -0.8 502.749
1.1 -0.75 485.756
1.1 -0.7 469.011
1.1 -0.65 452.516
1.1 -0.6 436.271
1.1 -0.55 420.275
1.1 -0.5 404.528
1.1 -0.45 389.031
1.1 -0.4 373.783
1.1 -0.35 358.785
1.1 -0.3 344.036
1.1 -0.25 329.536
1.1 -0.2 315.286
1.1 -0.15 301.286
1.1 -0.1 287.534
1.1 -0.05 274.033
1.1 1.20737e-15 260.78
1.1 0.05 247.777
1.1 0.1 235.024
1.1 0.15 222.52
1.1 0.2 210.265
1.1 0.25 198.26
1.1 0.3 186.504
1.1 0.35 174.998
1.1 0.4 163.741
1.1 0.45 152.733
1.1 0.5 141.975
1.1 0.55 131.466
1.1 0.6 121.207
1.1 0.65 111.197
1.1 0.7 101.437
1.1 0.75 91.9259
1.1 0.8 82.6644
1.1 0.85 73.6523
1.1 0.9 64.8896
1.1 0.95 56.3764
1.1 1 48.1125
1.1 1.05 40.0981
1.1 1.1 32.3332
1.1 1.15 24.8176
1.1 1.2 17.5515
1.1 1.25 10.5348
1.1 1.3 3.76753
1.1 1.35 -2.7503
1.1 1.4 -9.01871
1.1 1.45 -15.0377
1.1 1.5 -20.8073
1.1 1.55 -26.3274
1.1 1.6 -31.5981
1.1 1.65 -36.6194
1.1 1.7 -41.3912
1.1 1.75 -45.9136
1.1 1.8 -50.1866
1.1 1.85 -54.2102
1.1 1.9 -57.9843
1.1 1.95 -61.509
1.1 2 -64.7843
1.15 -2 1018.01
1.15 -1.95 995.079
1.15 -1.9 972.399
1.15 -1.85 949.968
1.15 -1.8 927.787
1.15 -1.75 905.855
1.15 -1.7 884.172
1.15 -1.65 862.739
1.15 -1.6 841.555
1.15 -1.55 820.621
1.15 -1.5 799.936
1.15 -1.45 779.501
1.15 -1.4 759.315
1.15 -1.35 739.378
1.15 -1.3 719.691
1.15 -1.25 700.253
1.15 -1.2 681.065
1.15 -1.15 662.126
1.15 -1.1 643.437
1.15 -1.05 624.997
1.15 -1 606.806
1.15 -0.95 588.865
1.15 -0.9 571.173
1.15 -0.85 553.731
1.15 -0.8 536.538
1.15 -0.75 519.594
1.15 -0.7 502.9
1.15 -0.65 486.456
1.15 -0.6 470.261
1.15 -0.55 454.315
1.15 -0.5 438.619
1.15 -0.45 423.172
1.15 -0.4 407.974
1.15 -0.35 393.026
